"","mac","mae_scaled","within_50","within_95"
"378",0.868875,0.610565951299912,0.77,1
"379",1.038875,0.5203824013856,0.75,0.98
"380",1.12325,0.596797004776596,0.71,1
"381",3.377625,0.61888481746613,0.6,0.96
"382",1.7405,0.603804091711087,0.68,0.99
"383",2.656125,0.620985508551693,0.64,0.99
"384",3.264625,0.558452085509333,0.71,1
"385",0.72975,0.575320081760412,0.84,1
"386",1.806,0.560106920143367,0.75,0.99
"387",1.15375,0.525364139101319,0.75,0.98
"388",0.772625,0.474389382697209,0.78,0.99
"389",0.6865,0.559949109760127,0.78,1
"390",0.71925,0.565425645105095,0.81,1
"391",1.037875,0.518573795543078,0.77,0.98
"392",1.13475,0.569079560987111,0.72,0.99
"393",1.1965,0.546742982831259,0.75,1
"394",0.98,0.539280811223387,0.75,1
"395",0.874625,0.572335301744263,0.76,0.99
"396",1.107375,0.597725554462237,0.72,0.99
"397",1.427,0.631687087802274,0.69,1
"398",1.509,0.501980772655829,0.76,0.98
"399",1.579625,0.575304201330194,0.73,0.99
"400",0.906625,0.589173992693619,0.77,0.98
"401",3.124375,0.662206171563062,0.6,0.98
"402",1.157375,0.5683775779303,0.7,1
"403",1.148375,0.586076200844571,0.71,1
"404",0.89025,0.557492497130333,0.75,1
"405",1.333125,0.621424511198832,0.73,0.99
"406",0.9905,0.553383408391555,0.77,0.99
"407",1.04825,0.576430857799564,0.76,0.99
"408",1.156125,0.582529522688594,0.69,0.99
"409",0.956,0.510978447323831,0.73,0.99
"410",0.982875,0.548141417553806,0.79,0.98
"411",4.660625,0.7126374219265,0.55,0.98
"412",0.73275,0.558592882852937,0.78,1
"413",1.5165,0.552623879097354,0.72,0.98
"414",1.179125,0.560074218448531,0.75,0.98
"415",1.9475,0.643047473363647,0.64,0.99
"416",0.62275,0.471248034165414,0.84,0.99
"417",10.439,0.442235997482942,0.68,0.96
"418",4.228375,0.659770752633891,0.62,0.98
"419",1.245125,0.624362028896621,0.7,1
"420",1.038375,0.586847480148432,0.72,1
"421",1.012,0.615695349608983,0.73,1
"422",2.407875,0.606147933702228,0.68,0.99
"423",2.240875,0.669902767981251,0.64,0.99
"424",3.521625,0.613299406840605,0.63,0.98
"425",0.74475,0.457764392051963,0.8,1
"426",2.938375,0.553842901864476,0.66,0.97
"427",0.8655,0.581372442279222,0.75,0.99
"428",1.533625,0.571678988849433,0.69,1
"429",1.025,0.607578498078195,0.78,0.98
"430",0.72725,0.535809170607929,0.83,0.98
"431",1.629625,0.600298842692561,0.67,1
"432",1.06825,0.530508316385404,0.79,0.98
"433",0.6915,0.579166981042723,0.81,0.98
"434",3.167875,0.602006686456805,0.67,1
"435",0.958875,0.585892916726302,0.72,1
"436",0.99475,0.557031814645502,0.71,1
"437",1.7885,0.660236772232535,0.67,0.99
"438",1.353875,0.60320441859576,0.72,1
"439",1.07925,0.472658648075508,0.87,0.98
"440",0.788,0.523394645150933,0.76,1
"441",3.14925,0.564880847813062,0.64,0.99
"442",0.8665,0.557148466896198,0.83,0.99
"443",1.11975,0.569882851874554,0.76,1
"444",1.078375,0.593560947876911,0.71,1
"445",0.869625,0.604872103522205,0.79,1
"446",1.0835,0.565750236562687,0.82,0.99
"447",1.91,0.656599082986808,0.67,0.99
"448",0.51125,0.425006743494263,0.82,1
"449",0.688,0.512124141375572,0.82,0.98
"450",1.978375,0.594039541381127,0.68,0.98
"451",0.652,0.478104509722161,0.84,0.99
"452",1.155125,0.623604458687134,0.74,1
"453",1.28325,0.565746513684623,0.74,0.99
"454",1.919125,0.613464099236164,0.71,1
"455",1.2575,0.627918291433007,0.73,0.99
"456",0.85525,0.592122798670538,0.75,0.99
"457",0.8665,0.519974442385032,0.8,0.98
"458",0.6575,0.520016852247306,0.8,1
"459",0.903,0.536651597754951,0.76,0.98
"460",0.819875,0.51643112087441,0.82,1
"461",0.90425,0.52300360276379,0.72,1
"462",4.871625,0.741742377937779,0.53,0.99
"463",0.7725,0.489621234843407,0.73,0.99
"464",0.77,0.496214900328417,0.83,0.98
"465",1.438125,0.609495978494552,0.7,0.99
"466",0.72025,0.5479893590645,0.82,0.99
"467",1.330625,0.608776512254527,0.75,0.99
"468",0.742125,0.532157212743459,0.78,0.99
"469",0.8815,0.47878775316326,0.84,1
"470",0.8155,0.552083419639553,0.73,1
"471",0.751125,0.536737826873453,0.78,0.99
"472",4.140125,0.617431424928074,0.6,0.98
"473",0.686375,0.506372004896624,0.8,0.97
"474",1.830125,0.655995140003984,0.65,1
"475",1.004625,0.661073880500616,0.7,1
"476",1.508125,0.596604556644212,0.72,0.99
"477",18.0245,0.551754743473092,0.63,0.96
"478",0.774125,0.523387095806879,0.8,1
"479",0.83125,0.614790629668717,0.75,0.99
"480",1.058125,0.522475146587017,0.81,0.99
"481",0.97825,0.634155207231744,0.82,0.98
"482",1.129,0.555505588889127,0.77,1
"483",4.108625,0.594847023604716,0.63,0.97
"484",2.2875,0.61713841317515,0.63,0.97
"485",1.27225,0.614274224980104,0.73,1
"486",1.359375,0.613859543150514,0.71,0.99
"487",1.116125,0.599274275556999,0.73,1
"488",1.1885,0.578137749503368,0.7,0.99
"489",1.196625,0.585470312909114,0.73,1
"490",0.836125,0.539134970675528,0.78,1
"491",0.737125,0.540882466602842,0.78,0.99
"492",2.11925,0.601136359771085,0.71,0.98
"493",0.646875,0.488640058713461,0.82,1
"494",2.687875,0.585226353909812,0.65,1
"495",1.5815,0.622480465511553,0.69,1
"496",0.985875,0.509262243565517,0.7,1
"497",1.296375,0.617858329867218,0.68,1
"498",2.844375,0.58876249622597,0.67,0.98
"499",1.366875,0.594717978329086,0.68,0.99
"500",0.974125,0.539819169874634,0.79,0.99
"501",1.29275,0.575286150203487,0.74,0.99
"502",1.42575,0.536875013110453,0.78,0.98
"503",0.75525,0.524419788533083,0.75,1
"504",1.422875,0.633829496006958,0.59,1
"505",0.688,0.476043695197527,0.84,0.99
"506",1.159625,0.558068701563438,0.78,0.99
"507",1.144375,0.489849457183852,0.73,0.99
"508",0.613375,0.450258551952439,0.81,0.97
"509",1.183875,0.59055537550381,0.77,1
"510",1.22025,0.659777765895467,0.74,1
"511",1.482625,0.599192658106013,0.65,1
"512",8.444375,0.693535462693868,0.56,0.96
"513",0.83875,0.597800781011668,0.69,1
"514",2.02875,0.651108763915205,0.61,0.99
"515",0.914875,0.565902577465847,0.76,1
"516",1.105125,0.526240870493975,0.78,1
"517",0.851375,0.569424964696854,0.84,0.98
"518",0.933375,0.554584633089954,0.75,0.99
"519",1.3625,0.594991386925132,0.72,0.99
"520",1.069375,0.583364529497572,0.71,1
"521",1.125375,0.629483560813991,0.78,0.99
"522",0.735,0.494200354928411,0.78,0.98
"523",1.150625,0.558445285952503,0.78,1
"524",1.185,0.543050823941828,0.73,1
"525",1.11425,0.584799111804769,0.77,0.99
"526",1.1645,0.524250771438537,0.77,0.99
"527",0.91575,0.557662759672392,0.78,1
"528",2.870625,0.49475332950914,0.7,0.99
"529",0.658125,0.544839093094444,0.82,0.99
"530",0.710375,0.570132314808845,0.77,0.99
"531",0.78475,0.501719542251906,0.74,1
"532",0.950875,0.558445407965272,0.77,1
"533",1.82225,0.561675852262263,0.7,0.98
"534",0.613125,0.533218802467532,0.82,0.99
"535",4.57475,0.64767776590982,0.62,0.98
"536",1.04225,0.646668487364184,0.71,1
"537",0.971,0.535005857864199,0.77,0.98
"538",0.76875,0.477274844884108,0.75,0.98
"539",0.988625,0.620234086056913,0.72,0.99
"540",0.87025,0.532099439595248,0.74,0.98
"541",1.05325,0.60737223291858,0.71,1
"542",1.0045,0.599866351920455,0.76,1
"543",1.135875,0.638808543225223,0.78,1
"544",1.04425,0.58825884257765,0.72,1
"545",2.13275,0.546981997170621,0.69,0.98
"546",2.7735,0.612002688095714,0.69,0.98
"547",0.839625,0.523917222576975,0.73,0.99
"548",1.37025,0.562800560336452,0.68,0.98
"549",1.167625,0.570567774711605,0.71,1
"550",0.68975,0.444150109606985,0.78,1
"551",0.841,0.626801675007232,0.73,1
"552",5.087875,0.710026184133847,0.57,0.99
"553",0.876625,0.477371654322531,0.76,1
"554",0.72575,0.51408274830526,0.85,1
"555",2.946875,0.646946762152969,0.63,0.99
"556",1.553625,0.583780141568979,0.68,0.99
"557",1.959875,0.680054091894503,0.59,1
"558",1.161875,0.519577407640532,0.77,0.99
"559",0.769,0.558966580678952,0.77,0.99
"560",1.251625,0.528310686704594,0.76,1
"561",1.065125,0.536057945392718,0.73,1
"562",1.049,0.549354730651706,0.72,0.99
"563",2.41475,0.559969761254935,0.69,0.99
"564",1.341125,0.550713851673411,0.79,1
"565",0.746875,0.479970609299133,0.75,0.99
"566",1.53,0.559794383786329,0.69,1
"567",1.167625,0.599875534976588,0.73,1
"568",3.682625,0.588829811397369,0.63,0.97
"569",1.64325,0.62822625191251,0.7,0.99
"570",0.8885,0.53611606964695,0.79,0.99
"571",0.9485,0.578369682597676,0.79,0.98
"572",1.726625,0.598646641737503,0.68,0.99
"573",0.9265,0.580565112204138,0.81,1
"574",1.347875,0.640926962154418,0.68,0.99
"575",1.739875,0.644203272841801,0.66,0.99
"576",0.947875,0.631822947116504,0.73,1
"577",4.58375,0.531869544273956,0.64,0.98
"578",0.909375,0.487605433825229,0.76,0.99
"579",0.955875,0.525217525889558,0.76,0.99
"580",2.602625,0.691299729272884,0.62,0.99
"581",0.929375,0.530938781286044,0.75,1
"582",1.393,0.57446850132586,0.7,0.99
"583",0.81725,0.590972471153416,0.77,1
"584",1.870875,0.551593639161494,0.69,0.99
"585",1.33,0.559227378620781,0.74,0.99
"586",1.135,0.581723479444897,0.74,0.99
"587",1.008,0.59331324320504,0.77,1
"588",1.45275,0.60365284082452,0.72,0.98
"589",8.40475,0.622735303054473,0.57,0.95
"590",8.702875,0.633210301964423,0.61,0.97
"591",0.706875,0.458579819958292,0.82,1
"592",1,0.486669452119522,0.73,0.99
"593",1.321625,0.579251193596592,0.75,1
"594",2.49125,0.610249247646179,0.62,0.99
"595",1.060125,0.610636885325925,0.71,0.99
"596",0.713625,0.540866465167091,0.81,0.99
"597",2.037375,0.572898982066915,0.73,0.98
"598",2.051875,0.624481382910394,0.69,0.99
"599",0.829,0.562177307491956,0.81,0.98
